Account System,Constituent,Lookup ID,Last/org/group/household name,First Name,Middle Name,Title,Suffix,Address,City,State,Zip,Country,Phone Number,Email Address,Amount,Date,Revenue Type,Payment Method,Inbound Channel,Application,Appeal,Designation,GL Post Status,Card Type,Gift Type,Tribute Last Name,Tribute,Temple Name,Organization,Temple recognition credit type
SHC Account,,,,,,,,,,,,,,jpompe@classy.org,0.00,01/26/2017,payment,xcheckout,offline,APPLICATION_PLACEHOLDER,Stay Classy Tailgate,,Do Not Post,,Standard,,,,,
SHC Account,,,,,,,,,,,,,,jpompe@classy.org,0.00,01/26/2017,payment,xcheckout,offline,APPLICATION_PLACEHOLDER,Rock and Roll Happy Time,,Do Not Post,,Standard,,,,,
SHC Account,,,,,,,,,,,,,,jpompe@classy.org,0.00,01/26/2017,payment,xcheckout,offline,APPLICATION_PLACEHOLDER,Hunters Fight Duathlon/Triathlon Sponsored by RuckPack and 4GR8 TEES         ,,Do Not Post,,Standard,,,,,
SHC Account,,,,,,,,,,,,,,jpompe@classy.org,0.00,01/26/2017,payment,xcheckout,offline,APPLICATION_PLACEHOLDER,2nd Annual National Kickball Championship Presented by VAVi Sport & Social Club ,,Do Not Post,,Standard,,,,,
SHC Account,,,,,,,,,,,,,,jpompe@classy.org,0.00,01/26/2017,payment,xcheckout,offline,APPLICATION_PLACEHOLDER,Rock and Roll Happy Time,,Do Not Post,,Standard,,,,,
SHC Account,,,,,,,,,,,,,,jpompe@classy.org,0.00,01/26/2017,payment,xcheckout,offline,APPLICATION_PLACEHOLDER,"Hunter's Fight Duathlon/Triathlon Sponsored by RuckPack and 4GR8 TEES      ",,Do Not Post,,Standard,,,,,
SHC Account,,,,,,,,,,,,,,jpompe@classy.org,0.00,01/26/2017,payment,xcheckout,offline,APPLICATION_PLACEHOLDER,2nd Annual National Kickball Championship Presented by VAVi Sport & Social Club ,,Do Not Post,,Standard,,,,,
SHC Account,,,,,,,,,,,,,,jpompe@classy.org,0.00,01/26/2017,payment,xcheckout,offline,APPLICATION_PLACEHOLDER,Hunters Fight Duathlon/Triathlon Sponsored by RuckPack and 4GR8 TEES         ,,Do Not Post,,Standard,,,,,
SHC Account,,,,,,,,,,,,,,jpompe@classy.org,0.00,01/26/2017,payment,xcheckout,offline,APPLICATION_PLACEHOLDER,5th Annual StayClassy PB Pub Crawl,,Do Not Post,,Standard,,,,,
SHC Account,,, sdhdsgfsaj  fjkdhkgfdg ,sdhdsgfsaj,,,,,,,,US,,,10.00,01/26/2017,payment,xcheckout,offline,APPLICATION_PLACEHOLDER,amany_CF_18/09,,Do Not Post,,Standard,,,,,
SHC Account,,,,,,,,,,,,,,jpompe@classy.org,0.00,01/26/2017,payment,xcheckout,offline,APPLICATION_PLACEHOLDER,5th Annual StayClassy PB Pub Crawl,,Do Not Post,,Standard,,,,,
SHC Account,,,,,,,,,,,,,,jpompe@classy.org,0.00,01/26/2017,payment,xcheckout,offline,APPLICATION_PLACEHOLDER,5th Annual StayClassy PB Pub Crawl,,Do Not Post,,Standard,,,,,
SHC Account,,,,,,,,,,,,,,jpompe@classy.org,0.00,01/26/2017,payment,xcheckout,offline,APPLICATION_PLACEHOLDER,2nd Annual National Kickball Championship Presented by VAVi Sport & Social Club ,,Do Not Post,,Standard,,,,,
SHC Account,,, test  donor ,test,,,,tyuttyywtywty ,CA,AK,3144,US,12321424,integrantqa+testdonor@classy.org,19.60,01/26/2017,payment,credit card,online,APPLICATION_PLACEHOLDER,amany_CF_18/09,,Do Not Post,,Memory,donor,,,,
SHC Account,,,,,,,,,,,,,,jpompe@classy.org,0.00,01/26/2017,payment,xcheckout,offline,APPLICATION_PLACEHOLDER,2nd Annual National Kickball Championship Presented by VAVi Sport & Social Club ,,Do Not Post,,Standard,,,,,
SHC Account,,,,,,,,,,,,,,jpompe@classy.org,0.00,01/26/2017,payment,xcheckout,offline,APPLICATION_PLACEHOLDER,2nd Annual National Kickball Championship Presented by VAVi Sport & Social Club ,,Do Not Post,,Standard,,,,,
SHC Account,,,,,,,,,,,,,,jpompe@classy.org,0.00,01/26/2017,payment,xcheckout,offline,APPLICATION_PLACEHOLDER,5th Annual StayClassy PB Pub Crawl,,Do Not Post,,Standard,,,,,
SHC Account,,,,,,,,,,,,,,jpompe@classy.org,0.00,01/26/2017,payment,xcheckout,offline,APPLICATION_PLACEHOLDER,"Hunter's Fight Duathlon/Triathlon Sponsored by RuckPack and 4GR8 TEES      ",,Do Not Post,,Standard,,,,,
SHC Account,,,,,,,,,,,,,,jpompe@classy.org,0.00,01/26/2017,payment,xcheckout,offline,APPLICATION_PLACEHOLDER,"Hunter's Fight Duathlon/Triathlon Sponsored by RuckPack and 4GR8 TEES      ",,Do Not Post,,Standard,,,,,
SHC Account,,,,,,,,,,,,,,jpompe@classy.org,0.00,01/26/2017,payment,xcheckout,offline,APPLICATION_PLACEHOLDER,Hunters Fight Duathlon/Triathlon Sponsored by RuckPack and 4GR8 TEES         ,,Do Not Post,,Standard,,,,,
SHC Account,,,,,,,,,,,,,,jpompe@classy.org,0.00,01/26/2017,payment,xcheckout,offline,APPLICATION_PLACEHOLDER,2nd Annual National Kickball Championship Presented by VAVi Sport & Social Club ,,Do Not Post,,Standard,,,,,
SHC Account,,,,,,,,,,,,,,jpompe@classy.org,0.00,01/26/2017,payment,xcheckout,offline,APPLICATION_PLACEHOLDER,Hunters Fight Duathlon/Triathlon Sponsored by RuckPack and 4GR8 TEES         ,,Do Not Post,,Standard,,,,,
SHC Account,,,,,,,,,,,,,,jpompe@classy.org,0.00,01/26/2017,payment,xcheckout,offline,APPLICATION_PLACEHOLDER,Hunters Fight Duathlon/Triathlon Sponsored by RuckPack and 4GR8 TEES         ,,Do Not Post,,Standard,,,,,
SHC Account,,,,,,,,,,,,,,jpompe@classy.org,0.00,01/26/2017,payment,xcheckout,offline,APPLICATION_PLACEHOLDER,"Hunter's Fight Duathlon/Triathlon Sponsored by RuckPack and 4GR8 TEES      ",,Do Not Post,,Standard,,,,,
SHC Account,,,,,,,,,,,,,,jpompe@classy.org,0.00,01/26/2017,payment,xcheckout,offline,APPLICATION_PLACEHOLDER,2nd Annual National Kickball Championship Presented by VAVi Sport & Social Club ,,Do Not Post,,Standard,,,,,
SHC Account,,,,,,,,,,,,,,jpompe@classy.org,0.00,01/26/2017,payment,xcheckout,offline,APPLICATION_PLACEHOLDER,5th Annual StayClassy PB Pub Crawl,,Do Not Post,,Standard,,,,,
SHC Account,,,,,,,,,,,,,,jpompe@classy.org,0.00,01/26/2017,payment,xcheckout,offline,APPLICATION_PLACEHOLDER,2nd Annual National Kickball Championship Presented by VAVi Sport & Social Club ,,Do Not Post,,Standard,,,,,
SHC Account,,,,,,,,,,,,,,jpompe@classy.org,0.00,01/26/2017,payment,xcheckout,offline,APPLICATION_PLACEHOLDER,Hunters Fight Duathlon/Triathlon Sponsored by RuckPack and 4GR8 TEES         ,,Do Not Post,,Standard,,,,,
SHC Account,,,,,,,,,,,,,,jpompe@classy.org,0.00,01/26/2017,payment,xcheckout,offline,APPLICATION_PLACEHOLDER,2nd Annual National Kickball Championship Presented by VAVi Sport & Social Club ,,Do Not Post,,Standard,,,,,
SHC Account,,,,,,,,,,,,,,jpompe@classy.org,0.00,01/26/2017,payment,xcheckout,offline,APPLICATION_PLACEHOLDER,"Hunter's Fight Duathlon/Triathlon Sponsored by RuckPack and 4GR8 TEES      ",,Do Not Post,,Standard,,,,,
SHC Account,,,,,,,,,,,,,,jpompe@classy.org,0.00,01/26/2017,payment,xcheckout,offline,APPLICATION_PLACEHOLDER,5th Annual StayClassy PB Pub Crawl,,Do Not Post,,Standard,,,,,
SHC Account,,,,,,,,,,,,,,jpompe@classy.org,0.00,01/26/2017,payment,xcheckout,offline,APPLICATION_PLACEHOLDER,5th Annual StayClassy PB Pub Crawl,,Do Not Post,,Standard,,,,,
SHC Account,,,,,,,,,,,,,,jpompe@classy.org,0.00,01/26/2017,payment,xcheckout,offline,APPLICATION_PLACEHOLDER,"Hunter's Fight Duathlon/Triathlon Sponsored by RuckPack and 4GR8 TEES      ",,Do Not Post,,Standard,,,,,
SHC Account,,,,,,,,,,,,,,jpompe@classy.org,0.00,01/26/2017,payment,xcheckout,offline,APPLICATION_PLACEHOLDER,"Hunter's Fight Duathlon/Triathlon Sponsored by RuckPack and 4GR8 TEES      ",,Do Not Post,,Standard,,,,,
SHC Account,,,,,,,,,,,,,,jpompe@classy.org,0.00,01/26/2017,payment,xcheckout,offline,APPLICATION_PLACEHOLDER,Rock and Roll Happy Time,,Do Not Post,,Standard,,,,,
SHC Account,,,,,,,,,,,,,,jpompe@classy.org,0.00,01/26/2017,payment,xcheckout,offline,APPLICATION_PLACEHOLDER,5th Annual StayClassy PB Pub Crawl,,Do Not Post,,Standard,,,,,
SHC Account,,,,,,,,,,,,,,jpompe@classy.org,0.00,01/26/2017,payment,xcheckout,offline,APPLICATION_PLACEHOLDER,Rock and Roll Happy Time,,Do Not Post,,Standard,,,,,
SHC Account,,,,,,,,,,,,,,jpompe@classy.org,0.00,01/26/2017,payment,xcheckout,offline,APPLICATION_PLACEHOLDER,5th Annual StayClassy PB Pub Crawl,,Do Not Post,,Standard,,,,,
SHC Account,,,,,,,,,,,,,,jpompe@classy.org,0.00,01/26/2017,payment,xcheckout,offline,APPLICATION_PLACEHOLDER,Stay Classy Tailgate,,Do Not Post,,Standard,,,,,
SHC Account,,,,,,,,,,,,,,jpompe@classy.org,0.00,01/26/2017,payment,xcheckout,offline,APPLICATION_PLACEHOLDER,2nd Annual National Kickball Championship Presented by VAVi Sport & Social Club ,,Do Not Post,,Standard,,,,,
SHC Account,,,,,,,,,,,,,,jpompe@classy.org,0.00,01/26/2017,payment,xcheckout,offline,APPLICATION_PLACEHOLDER,2nd Annual National Kickball Championship Presented by VAVi Sport & Social Club ,,Do Not Post,,Standard,,,,,
SHC Account,,,,,,,,,,,,,,jpompe@classy.org,0.00,01/26/2017,payment,xcheckout,offline,APPLICATION_PLACEHOLDER,Hunters Fight Duathlon/Triathlon Sponsored by RuckPack and 4GR8 TEES         ,,Do Not Post,,Standard,,,,,
SHC Account,,,,,,,,,,,,,,jpompe@classy.org,0.00,01/26/2017,payment,xcheckout,offline,APPLICATION_PLACEHOLDER,2nd Annual National Kickball Championship Presented by VAVi Sport & Social Club ,,Do Not Post,,Standard,,,,,
SHC Account,,,,,,,,,,,,,,jpompe@classy.org,0.00,01/26/2017,payment,xcheckout,offline,APPLICATION_PLACEHOLDER,"Hunter's Fight Duathlon/Triathlon Sponsored by RuckPack and 4GR8 TEES      ",,Do Not Post,,Standard,,,,,
SHC Account,,,,,,,,,,,,,,jpompe@classy.org,0.00,01/26/2017,payment,xcheckout,offline,APPLICATION_PLACEHOLDER,Rock and Roll Happy Time,,Do Not Post,,Standard,,,,,
SHC Account,,,,,,,,,,,,,,jpompe@classy.org,0.00,01/26/2017,payment,xcheckout,offline,APPLICATION_PLACEHOLDER,Rock and Roll Happy Time,,Do Not Post,,Standard,,,,,
SHC Account,,,,,,,,,,,,,,jpompe@classy.org,0.00,01/26/2017,payment,xcheckout,offline,APPLICATION_PLACEHOLDER,Rock and Roll Happy Time,,Do Not Post,,Standard,,,,,
SHC Account,,,,,,,,,,,,,,jpompe@classy.org,0.00,01/26/2017,payment,xcheckout,offline,APPLICATION_PLACEHOLDER,Hunters Fight Duathlon/Triathlon Sponsored by RuckPack and 4GR8 TEES         ,,Do Not Post,,Standard,,,,,
SHC Account,,,,,,,,,,,,,,jpompe@classy.org,0.00,01/26/2017,payment,xcheckout,offline,APPLICATION_PLACEHOLDER,5th Annual StayClassy PB Pub Crawl,,Do Not Post,,Standard,,,,,
SHC Account,,,,,,,,,,,,,,jpompe@classy.org,0.00,01/26/2017,payment,xcheckout,offline,APPLICATION_PLACEHOLDER,Stay Classy Tailgate,,Do Not Post,,Standard,,,,,
SHC Account,,,,,,,,,,,,,,jpompe@classy.org,0.00,01/26/2017,payment,xcheckout,offline,APPLICATION_PLACEHOLDER,"Hunter's Fight Duathlon/Triathlon Sponsored by RuckPack and 4GR8 TEES      ",,Do Not Post,,Standard,,,,,
SHC Account,,,,,,,,,,,,,,jpompe@classy.org,0.00,01/26/2017,payment,xcheckout,offline,APPLICATION_PLACEHOLDER,Hunters Fight Duathlon/Triathlon Sponsored by RuckPack and 4GR8 TEES         ,,Do Not Post,,Standard,,,,,
